SKU_ID,Group_Name,Member_Name,Album_Version,Card_Title,Image_URL,US_Market_Price,JP_Market_Price,eBay_Aff_Link,Yahoo_Aff_Link,Condition_Grade,Last_Updated,Album_Cover_URL
PE-SHA-13617,SHA SHA,Yang Wanlin,Standard,SHA SHA Yang Wanlin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SHA SHA+Yang Wanlin+photocard,https://auctions.yahoo.co.jp/search/search?p=SHA SHA+Yang Wanlin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2a10d158-d254-4972-afff-585860b268b5/front-250
PE-APR-13618,APRIL,Yang Ye Na,Standard,APRIL Yang Ye Na Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=APRIL+Yang Ye Na+photocard,https://auctions.yahoo.co.jp/search/search?p=APRIL+Yang Ye Na+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/60e777fa-4e3c-3071-a270-71b5febfa790/front-250
PE-ALI-13619,Alice,Yang Yeonje,Standard,Alice Yang Yeonje Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Alice+Yang Yeonje+photocard,https://auctions.yahoo.co.jp/search/search?p=Alice+Yang Yeonje+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d2f09642-84a0-3221-97f8-befd56a0b717/front-250
PE-WIL-13620,WILD WILD,Yang Yo Han,Standard,WILD WILD Yang Yo Han Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WILD WILD+Yang Yo Han+photocard,https://auctions.yahoo.co.jp/search/search?p=WILD WILD+Yang Yo Han+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/92e75e24-1184-40b3-a8e9-1c6bf0ba035c/front-250
PE-HIG-13621,HIGHLIGHT ,Yang Yo-seop,Standard,HIGHLIGHT  Yang Yo-seop Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=HIGHLIGHT +Yang Yo-seop+photocard,https://auctions.yahoo.co.jp/search/search?p=HIGHLIGHT +Yang Yo-seop+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/eae8a0ed-0052-44c5-a7b3-7d54609c0cd3/front-250
PE-24K-13622,24K+,Yano Takeru,Standard,24K+ Yano Takeru Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=24K++Yano Takeru+photocard,https://auctions.yahoo.co.jp/search/search?p=24K++Yano Takeru+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/54461e8c-3ff0-3eb2-a663-4bc7f1888ca5/front-250
PE-BLI-13623,BLINGONE,Yaribel Mia Diaz Bedón,Standard,BLINGONE Yaribel Mia Diaz Bedón Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BLINGONE+Yaribel Mia Diaz Bedón+photocard,https://auctions.yahoo.co.jp/search/search?p=BLINGONE+Yaribel Mia Diaz Bedón+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d2db55de-023f-499c-8b41-4e7ea791c971/front-250
PE-BUS-13624,Busters,Yasuda Takara,Standard,Busters Yasuda Takara Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Busters+Yasuda Takara+photocard,https://auctions.yahoo.co.jp/search/search?p=Busters+Yasuda Takara+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b198b4e0-c634-45b4-8f68-31c97f2001bc/front-250
PE-BLI-13625,BlingBling,Yasufuku Marin ,Standard,BlingBling Yasufuku Marin  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BlingBling+Yasufuku Marin +photocard,https://auctions.yahoo.co.jp/search/search?p=BlingBling+Yasufuku Marin +photocard,Ungraded,2026-08-09,
PE-WON-13626,Wonder Girls,Yeeun,Standard,Wonder Girls Yeeun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Wonder Girls+Yeeun+photocard,https://auctions.yahoo.co.jp/search/search?p=Wonder Girls+Yeeun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b4c68b43-4f5b-33a6-a126-6509074b0fc3/front-250
PE-I-D-13627,i-dle,Yeh Shu-hua,Standard,i-dle Yeh Shu-hua Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=i-dle+Yeh Shu-hua+photocard,https://auctions.yahoo.co.jp/search/search?p=i-dle+Yeh Shu-hua+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/273a441b-0687-42df-bd34-5517f01503df/front-250
PE-ITZ-13628,ITZY,Yeji,Standard,ITZY Yeji Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ITZY+Yeji+photocard,https://auctions.yahoo.co.jp/search/search?p=ITZY+Yeji+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/6d0c5f43-4539-425e-a765-25772469a29a/front-250
PE-E11-13629,E11iVYN,Yekang,Standard,E11iVYN Yekang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=E11iVYN+Yekang+photocard,https://auctions.yahoo.co.jp/search/search?p=E11iVYN+Yekang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7d6ffee7-9cf2-4c80-8564-4c33b2545843/front-250
PE-PEN-13630,PENTAGON,Yeo Changgu,Standard,PENTAGON Yeo Changgu Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=PENTAGON+Yeo Changgu+photocard,https://auctions.yahoo.co.jp/search/search?p=PENTAGON+Yeo Changgu+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3c11d20e-4948-42f7-99b2-5e5c61bd419c/front-250
PE-U-K-13631,U-KISS,Yeo Hoon Min,Standard,U-KISS Yeo Hoon Min Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=U-KISS+Yeo Hoon Min+photocard,https://auctions.yahoo.co.jp/search/search?p=U-KISS+Yeo Hoon Min+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/04ce79a6-3589-4404-81ff-b4e16ecfc058/front-250
PE-ONE-13632,ONEUS,Yeo Hwanwoong,Standard,ONEUS Yeo Hwanwoong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ONEUS+Yeo Hwanwoong+photocard,https://auctions.yahoo.co.jp/search/search?p=ONEUS+Yeo Hwanwoong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/dcb69326-5a56-43be-9d9f-0adda95d92d3/front-250
PE-BLA-13633,Blady,Yeom Bunhong,Standard,Blady Yeom Bunhong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Blady+Yeom Bunhong+photocard,https://auctions.yahoo.co.jp/search/search?p=Blady+Yeom Bunhong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3cd4f35c-c0a6-49d5-a36a-fb893c0bbe6e/front-250
PE-LAB-13634,LABOUM,Yeom Haein,Standard,LABOUM Yeom Haein Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LABOUM+Yeom Haein+photocard,https://auctions.yahoo.co.jp/search/search?p=LABOUM+Yeom Haein+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/bfdea3c0-3a21-401c-b01e-f1213696c2ac/front-250
PE-FRA-13635,FRAME THE X,Yeom Ji Wan,Standard,FRAME THE X Yeom Ji Wan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=FRAME THE X+Yeom Ji Wan+photocard,https://auctions.yahoo.co.jp/search/search?p=FRAME THE X+Yeom Ji Wan+photocard,Ungraded,2026-08-09,
PE-FLA-13636,FlaShe,Yeom Sujin,Standard,FlaShe Yeom Sujin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=FlaShe+Yeom Sujin+photocard,https://auctions.yahoo.co.jp/search/search?p=FlaShe+Yeom Sujin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/86644e8c-6374-4a92-b82b-38ecd360aa75/front-250
PE-ONE-13637,ONE PACT,Yeom Tae Gyun,Standard,ONE PACT Yeom Tae Gyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ONE PACT+Yeom Tae Gyun+photocard,https://auctions.yahoo.co.jp/search/search?p=ONE PACT+Yeom Tae Gyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/78e88ca1-d25a-4fc3-8519-385b93b4d7db/front-250
PE-CHO-13638,ChoCo,Yeom Ye-Chan,Standard,ChoCo Yeom Ye-Chan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ChoCo+Yeom Ye-Chan+photocard,https://auctions.yahoo.co.jp/search/search?p=ChoCo+Yeom Ye-Chan+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/377f08d5-bd2d-4eb8-8df7-63f69db71952/front-250
PE-BLA-13639,Black on,Yeon Seojun,Standard,Black on Yeon Seojun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Black on+Yeon Seojun+photocard,https://auctions.yahoo.co.jp/search/search?p=Black on+Yeon Seojun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/303b43f2-a001-4f0d-adc9-f8092ea81940/front-250
PE-GEE-13640,Geenius,Yeon Seungju,Standard,Geenius Yeon Seungju Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Geenius+Yeon Seungju+photocard,https://auctions.yahoo.co.jp/search/search?p=Geenius+Yeon Seungju+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/20ed9d52-26dd-469d-808b-ac557aa6a501/front-250
PE-EMO-13641,EMOTI:M,Yeong Ho,Standard,EMOTI:M Yeong Ho Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=EMOTI:M+Yeong Ho+photocard,https://auctions.yahoo.co.jp/search/search?p=EMOTI:M+Yeong Ho+photocard,Ungraded,2026-08-09,
PE-TOM-13642,TOMORROW X TOGETHER,Yeonjun,Standard,TOMORROW X TOGETHER Yeonjun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TOMORROW X TOGETHER+Yeonjun+photocard,https://auctions.yahoo.co.jp/search/search?p=TOMORROW X TOGETHER+Yeonjun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/67acbeeb-a386-49f3-a1e6-768651924c8c/front-250
PE-PUR-13643,Purplebeck,Yeowool ,Standard,Purplebeck Yeowool  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Purplebeck+Yeowool +photocard,https://auctions.yahoo.co.jp/search/search?p=Purplebeck+Yeowool +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cf459aaa-b594-4c09-80aa-52020fb53b08/front-250
PE-PUR-13644,Purplebeck,Yerim,Standard,Purplebeck Yerim Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Purplebeck+Yerim+photocard,https://auctions.yahoo.co.jp/search/search?p=Purplebeck+Yerim+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cf459aaa-b594-4c09-80aa-52020fb53b08/front-250
PE-AM8-13645,AM8IC,Yi Chen,Standard,AM8IC Yi Chen Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=AM8IC+Yi Chen+photocard,https://auctions.yahoo.co.jp/search/search?p=AM8IC+Yi Chen+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/dfbaf50a-a949-4a96-aa0b-4abf1c5f4494/front-250
PE-SKA-13646,SKarf,Yi Ju Yeong,Standard,SKarf Yi Ju Yeong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SKarf+Yi Ju Yeong+photocard,https://auctions.yahoo.co.jp/search/search?p=SKarf+Yi Ju Yeong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3ee67335-f8ec-44cc-a1a3-bd8eef6a0046/front-250
PE-BAL-13647,Balming Tiger,Yi Mi-seon,Standard,Balming Tiger Yi Mi-seon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Balming Tiger+Yi Mi-seon+photocard,https://auctions.yahoo.co.jp/search/search?p=Balming Tiger+Yi Mi-seon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7d5313e5-fd5a-4392-8507-2c6d1f28fd26/front-250
PE-TRE-13648,TRENDZ,Yi Tae-hyun,Standard,TRENDZ Yi Tae-hyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TRENDZ+Yi Tae-hyun+photocard,https://auctions.yahoo.co.jp/search/search?p=TRENDZ+Yi Tae-hyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/ea45daaf-92dd-446f-84ca-fd67c971fe10/front-250
PE-ZE:-13649,ZE:A,Yim Si-Wan,Standard,ZE:A Yim Si-Wan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ZE:A+Yim Si-Wan+photocard,https://auctions.yahoo.co.jp/search/search?p=ZE:A+Yim Si-Wan+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/df381425-c0e9-40d0-8ba6-6529669911e5/front-250
PE-R.E-13650,R.E.D,Yin Zi Lu,Standard,R.E.D Yin Zi Lu Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=R.E.D+Yin Zi Lu+photocard,https://auctions.yahoo.co.jp/search/search?p=R.E.D+Yin Zi Lu+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/568533b6-55d6-325f-9276-441cb1ab598c/front-250
PE-NIZ-13651,NiziU,Yokoi Rima,Standard,NiziU Yokoi Rima Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NiziU+Yokoi Rima+photocard,https://auctions.yahoo.co.jp/search/search?p=NiziU+Yokoi Rima+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a2440156-45d0-4ceb-96d5-7bca106ec193/front-250
PE-POW-13652,POW,Yongsin Wongpanitnont (ยงศิลป์ วงศ์พนิตนนท์),Standard,POW Yongsin Wongpanitnont (ยงศิลป์ วงศ์พนิตนนท์) Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=POW+Yongsin Wongpanitnont (ยงศิลป์ วงศ์พนิตนนท์)+photocard,https://auctions.yahoo.co.jp/search/search?p=POW+Yongsin Wongpanitnont (ยงศิลป์ วงศ์พนิตนนท์)+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/0ae05380-5c50-4172-a22c-5e48a4d1933a/front-250
PE-HEL-13653,Hello Venus,Yoo Ara,Standard,Hello Venus Yoo Ara Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Hello Venus+Yoo Ara+photocard,https://auctions.yahoo.co.jp/search/search?p=Hello Venus+Yoo Ara+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1be875c9-e1ad-45d9-a0fa-6995943d9ccb/front-250
PE-BE'-13654,Be'O,Yoo Chan-wook,Standard,Be'O Yoo Chan-wook Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Be'O+Yoo Chan-wook+photocard,https://auctions.yahoo.co.jp/search/search?p=Be'O+Yoo Chan-wook+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5cb9716e-e412-41d7-9b3a-bd8c1cf46cff/front-250
PE-TEE-13655,Teen Top,Yoo Chang-hyun,Standard,Teen Top Yoo Chang-hyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Teen Top+Yoo Chang-hyun+photocard,https://auctions.yahoo.co.jp/search/search?p=Teen Top+Yoo Chang-hyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/c9f71086-d30d-45fb-b65a-c33b99101815/front-250
PE-MIR-13656,MIRAE,Yoo Dohyun,Standard,MIRAE Yoo Dohyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MIRAE+Yoo Dohyun+photocard,https://auctions.yahoo.co.jp/search/search?p=MIRAE+Yoo Dohyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5fdc5a14-ea55-4819-98f6-7f552601c03b/front-250
PE-NEO-13657,NeonPunch,Yoo Dongju,Standard,NeonPunch Yoo Dongju Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NeonPunch+Yoo Dongju+photocard,https://auctions.yahoo.co.jp/search/search?p=NeonPunch+Yoo Dongju+photocard,Ungraded,2026-08-09,
PE-SHA-13658,SHA SHA,Yoo Eunseo,Standard,SHA SHA Yoo Eunseo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SHA SHA+Yoo Eunseo+photocard,https://auctions.yahoo.co.jp/search/search?p=SHA SHA+Yoo Eunseo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2a10d158-d254-4972-afff-585860b268b5/front-250
PE-TRI-13659,Triple7,Yoo Hee Do,Standard,Triple7 Yoo Hee Do Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Triple7+Yoo Hee Do+photocard,https://auctions.yahoo.co.jp/search/search?p=Triple7+Yoo Hee Do+photocard,Ungraded,2026-08-09,
PE-SEV-13660,SEVENUS,Yoo Hee-jae,Standard,SEVENUS Yoo Hee-jae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SEVENUS+Yoo Hee-jae+photocard,https://auctions.yahoo.co.jp/search/search?p=SEVENUS+Yoo Hee-jae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/dcb18449-fe3d-4f75-a548-f804b55c668f/front-250
PE-N.F-13661,N.Flying,Yoo Hwe-seung,Standard,N.Flying Yoo Hwe-seung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=N.Flying+Yoo Hwe-seung+photocard,https://auctions.yahoo.co.jp/search/search?p=N.Flying+Yoo Hwe-seung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cc2d9e6d-a91b-43ee-b709-3eaa591184b0/front-250
PE-PIC-13662,PICKUS,Yoo Hyeonseung,Standard,PICKUS Yoo Hyeonseung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=PICKUS+Yoo Hyeonseung+photocard,https://auctions.yahoo.co.jp/search/search?p=PICKUS+Yoo Hyeonseung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/f5e91b0c-a661-3ff0-a494-3aa499a4d21d/front-250
PE-ROL-13663,Rolling Quartz,Yoo Jeong-ah,Standard,Rolling Quartz Yoo Jeong-ah Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Rolling Quartz+Yoo Jeong-ah+photocard,https://auctions.yahoo.co.jp/search/search?p=Rolling Quartz+Yoo Jeong-ah+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/88ef67e7-7209-4b39-a561-254e7599adfe/front-250
PE-LOV-13664,Lovelyz,Yoo Jiae,Standard,Lovelyz Yoo Jiae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Lovelyz+Yoo Jiae+photocard,https://auctions.yahoo.co.jp/search/search?p=Lovelyz+Yoo Jiae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/8deca795-279d-4897-880d-459e6e4191e5/front-250
PE-BAD-13665,BADKIZ,Yoo Jina,Standard,BADKIZ Yoo Jina Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BADKIZ+Yoo Jina+photocard,https://auctions.yahoo.co.jp/search/search?p=BADKIZ+Yoo Jina+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a23615d3-5ad0-4cf2-92b7-b9e1e8aecda3/front-250
PE-A.D-13666,A.De,Yoo Jiseo,Standard,A.De Yoo Jiseo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=A.De+Yoo Jiseo+photocard,https://auctions.yahoo.co.jp/search/search?p=A.De+Yoo Jiseo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d73f5525-0c9f-453c-9056-c7920151b808/front-250
PE-BER-13667,Berry Good,Yoo Joo,Standard,Berry Good Yoo Joo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Berry Good+Yoo Joo+photocard,https://auctions.yahoo.co.jp/search/search?p=Berry Good+Yoo Joo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a34e4db8-625a-4919-a68a-ba03991e4e16/front-250
PE-RAN-13668,RaNia,Yoo Joo-yi,Standard,RaNia Yoo Joo-yi Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=RaNia+Yoo Joo-yi+photocard,https://auctions.yahoo.co.jp/search/search?p=RaNia+Yoo Joo-yi+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2c6ca1da-5aec-428c-8b3d-0e5f55b0adc6/front-250
PE-MOM-13669,MOMOLAND,Yoo Jungan,Standard,MOMOLAND Yoo Jungan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MOMOLAND+Yoo Jungan+photocard,https://auctions.yahoo.co.jp/search/search?p=MOMOLAND+Yoo Jungan+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/805e4e87-83c7-4ead-90f4-e40de595692a/front-250
PE-0WA-13670,0wave,Yoo Kang-hyun,Standard,0wave Yoo Kang-hyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=0wave+Yoo Kang-hyun+photocard,https://auctions.yahoo.co.jp/search/search?p=0wave+Yoo Kang-hyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/808a37e5-6337-4a3e-bf32-e73c4411aa59/front-250
PE-VER-13671,VERIVERY,Yoo Kang-min,Standard,VERIVERY Yoo Kang-min Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=VERIVERY+Yoo Kang-min+photocard,https://auctions.yahoo.co.jp/search/search?p=VERIVERY+Yoo Kang-min+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b52d2175-db71-4d32-8003-3f3fd914a634/front-250
PE-AMB-13672,AmbiO,Yoo Kiwon,Standard,AmbiO Yoo Kiwon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=AmbiO+Yoo Kiwon+photocard,https://auctions.yahoo.co.jp/search/search?p=AmbiO+Yoo Kiwon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/22e8d025-8c8d-4c7a-94c6-430bad451269/front-250
PE-FLA-13673,FlaShe,Yoo Minseo,Standard,FlaShe Yoo Minseo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=FlaShe+Yoo Minseo+photocard,https://auctions.yahoo.co.jp/search/search?p=FlaShe+Yoo Minseo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/86644e8c-6374-4a92-b82b-38ecd360aa75/front-250
PE-SHI-13674,SHINVI,Yoo Na,Standard,SHINVI Yoo Na Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SHINVI+Yoo Na+photocard,https://auctions.yahoo.co.jp/search/search?p=SHINVI+Yoo Na+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d92b409f-d524-3780-bb39-8e913125c034/front-250
PE-WHI-13675,WHIB,Yoo Seung-yong,Standard,WHIB Yoo Seung-yong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WHIB+Yoo Seung-yong+photocard,https://auctions.yahoo.co.jp/search/search?p=WHIB+Yoo Seung-yong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/c525b922-2257-43a7-aac7-6d92a564d9f2/front-250
PE-AND-13676,AND2BLE,Yoo Seungeon,Standard,AND2BLE Yoo Seungeon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=AND2BLE+Yoo Seungeon+photocard,https://auctions.yahoo.co.jp/search/search?p=AND2BLE+Yoo Seungeon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/4256ac80-56d8-4b00-a7a3-ac115d1e5ff3/front-250
PE-JWI-13677,JWiiver,Yoo Seunghyun,Standard,JWiiver Yoo Seunghyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=JWiiver+Yoo Seunghyun+photocard,https://auctions.yahoo.co.jp/search/search?p=JWiiver+Yoo Seunghyun+photocard,Ungraded,2026-08-09,
PE-BXB-13678,BXB,Yoo Siwoo,Standard,BXB Yoo Siwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BXB+Yoo Siwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=BXB+Yoo Siwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1c927057-9c24-4cc4-911f-2a135dbe828d/front-250
PE-AFT-13679,After School,Yoo So Young,Standard,After School Yoo So Young Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=After School+Yoo So Young+photocard,https://auctions.yahoo.co.jp/search/search?p=After School+Yoo So Young+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cf565430-35e8-401b-a7fc-61208dc14c32/front-250
PE-SHI-13680,SHINVI,Yoo Soojin,Standard,SHINVI Yoo Soojin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SHINVI+Yoo Soojin+photocard,https://auctions.yahoo.co.jp/search/search?p=SHINVI+Yoo Soojin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d92b409f-d524-3780-bb39-8e913125c034/front-250
PE-FLA-13681,FlaShe,Yoo Suhyun,Standard,FlaShe Yoo Suhyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=FlaShe+Yoo Suhyun+photocard,https://auctions.yahoo.co.jp/search/search?p=FlaShe+Yoo Suhyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/86644e8c-6374-4a92-b82b-38ecd360aa75/front-250
PE-24K-13682,24K+,Yoo Sung Oh,Standard,24K+ Yoo Sung Oh Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=24K++Yoo Sung Oh+photocard,https://auctions.yahoo.co.jp/search/search?p=24K++Yoo Sung Oh+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/54461e8c-3ff0-3eb2-a663-4bc7f1888ca5/front-250
PE-SF9-13683,SF9,Yoo Taeyang,Standard,SF9 Yoo Taeyang Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SF9+Yoo Taeyang+photocard,https://auctions.yahoo.co.jp/search/search?p=SF9+Yoo Taeyang+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/02cc224c-5d47-4164-a7d7-904ab6f2138a/front-250
PE-ALP-13684,ALPHABAT,Yoo Yeong Jin,Standard,ALPHABAT Yoo Yeong Jin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ALPHABAT+Yoo Yeong Jin+photocard,https://auctions.yahoo.co.jp/search/search?p=ALPHABAT+Yoo Yeong Jin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/854904ac-0aa1-4095-9efe-f61cfb719a60/front-250
PE-I.O-13685,I.O.I,Yoo Yeonjung,Standard,I.O.I Yoo Yeonjung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=I.O.I+Yoo Yeonjung+photocard,https://auctions.yahoo.co.jp/search/search?p=I.O.I+Yoo Yeonjung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2830c035-ea4f-4f62-a564-8ac6273f5eb9/front-250
PE-WEI-13686,WEi,Yoo Yong-ha,Standard,WEi Yoo Yong-ha Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WEi+Yoo Yong-ha+photocard,https://auctions.yahoo.co.jp/search/search?p=WEi+Yoo Yong-ha+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/51059194-c403-4898-a689-8964f5d33abe/front-250
